s,Fx
0.0,0.001623384934442533
0.1,0.009894784797144191
0.2,0.020813279476862345
0.3,0.03498453608577161
0.4,0.05658994555880637
0.5,0.09296610795311352
0.6,0.16374988386526348
0.7,0.3271524485989108
0.8,0.7990087736778116
0.9,2.522023052705581
1.0,8.95355535025798
1.1,25.957945257227955
1.2,55.20605612620697
1.3,94.55252644643787
1.4,142.3526765229647
1.5,197.92560731921606
1.6,261.1236451166845
1.7,332.10339769741336
1.8,411.1891931139805
1.9,498.82920650678324
2.0,595.5762501265507
2.1,702.0566918614967
2.2,818.9716532917248
2.3,947.089624281397
2.4,1087.2658559285262
2.5,1240.4394520411004
2.6,1407.6110538552946
2.7,1589.9137086449455
2.8,1788.554419364352
2.9,2004.822645374286
3.0,2240.0999176799182
3.1,2495.843879587311
3.2,2773.683907729657
3.3,3075.3370817599407
3.4,3402.527911265787
3.5,3757.4372042604414
3.6,4142.101500109611
3.7,4559.018183474378
3.8,5010.211542661834
3.9,5499.086956106218
4.0,6028.223972328957
4.1,6600.871557138129
4.2,7220.932742350923
4.3,7890.574667934976
4.4,8614.83413243827
4.5,9397.553992041432
4.6,10243.480231410602
4.7,11157.69347346443
4.8,12144.035412893456
4.9,13210.86955901592
5.0,14358.731653314118
5.1,15601.063122721034
5.2,16941.026039878925
5.3,18387.729156354253
5.4,19949.527302281804
5.5,21635.18586969904
5.6,23452.816743987154
5.7,25418.312627949974
5.8,27538.34204146042
5.9,29811.94307346724
6.0,32284.6250561708
6.1,34930.611568346605
6.2,37789.34370746251
6.3,40867.77427514597
6.4,44190.28908050558
6.5,47788.1413982943
6.6,51662.8721122767
6.7,55825.43317682097
6.8,60350.65403390663
6.9,65215.23896620924
7.0,70431.34282409115
7.1,76110.66734756509
7.2,82193.83620107982
7.3,88708.6123520589
7.4,95801.05754086557
7.5,103450.99466604638
7.6,111663.95049338306
7.7,120550.99404479381
7.8,130127.6058215162
7.9,140514.9128538824
8.0,151681.84009412723
