qx,qy,γem,γabs,τinv,Γamp
-1.0,-0.6,0.0,2.0453711829263367e10,1.0e8,-2.0553711829263367e10
2.3,-0.5,0.0,0.0,1.0e8,-1.0e8
-0.2,-1.6,0.0,1.6101529508917694e10,1.0e8,-1.6201529508917694e10
1.3,2.2,0.0,0.0,1.0e8,-1.0e8
1.0,-1.7,0.0,3.844080550851428e9,1.0e8,-3.944080550851428e9
0.5,0.0,3.026249526843426e7,4.703001426929495e9,1.0e8,-4.77273893166106e9
-0.1,-0.9,1672.1499684629998,1.355969589593757e10,1.0e8,-1.3659694223787601e10
-0.6,-0.7,0.0,1.6579203795943508e10,1.0e8,-1.6679203795943508e10
1.9,1.9,0.0,0.0,1.0e8,-1.0e8
1.1,-1.7,0.0,2.3420690041664842e8,1.0e8,-3.342069004166484e8
-0.2,0.9,678.8898312042656,1.4300071858446602e10,1.0e8,-1.440007117955677e10
-1.0,-0.7,0.0,2.0637614993593014e10,1.0e8,-2.0737614993593014e10
-0.5,-0.4,9303.756893794096,1.2798978650265495e10,1.0e8,-1.2898969346508602e10
0.4,-2.4,0.0,0.0,1.0e8,-1.0e8
-0.2,-2.3,0.0,0.0,1.0e8,-1.0e8
0.7,0.2,3.5846870057316967e6,6.716256255679245e9,1.0e8,-6.812671568673513e9
-1.2,1.1,0.0,1.967593180395661e10,1.0e8,-1.977593180395661e10
1.5,-1.7,0.0,0.0,1.0e8,-1.0e8
-0.3,-2.1,0.0,0.0,1.0e8,-1.0e8
-0.9,-2.0,0.0,0.0,1.0e8,-1.0e8
-2.4,1.5,0.0,0.0,1.0e8,-1.0e8
-0.4,-2.5,0.0,0.0,1.0e8,-1.0e8
-0.4,-2.2,0.0,0.0,1.0e8,-1.0e8
0.4,2.0,0.0,3.421094610852961e7,1.0e8,-1.3421094610852961e8
0.8,-1.4,0.0,1.2301505248770971e10,1.0e8,-1.2401505248770971e10
-0.7,-1.1,0.0,1.9310854742905304e10,1.0e8,-1.9410854742905304e10
-0.7,0.1,912.0426119714053,1.4842690066903522e10,1.0e8,-1.494268915486091e10
-1.2,1.0,0.0,2.049387340350037e10,1.0e8,-2.059387340350037e10
1.8,0.0,0.0,7.574476955203418e9,1.0e8,-7.674476955203418e9
1.4,-1.4,0.0,2.8820460066952004e9,1.0e8,-2.9820460066952004e9
-1.8,1.3,0.0,0.0,1.0e8,-1.0e8
0.6,1.3,0.0,1.3386815672775042e10,1.0e8,-1.3486815672775042e10
-1.9,-1.3,0.0,0.0,1.0e8,-1.0e8
-0.9,1.7,0.0,9.877949642943775e9,1.0e8,-9.977949642943775e9
1.6,2.3,0.0,0.0,1.0e8,-1.0e8
-0.6,-0.9,0.0,1.7875432196871277e10,1.0e8,-1.7975432196871277e10
-2.4,-1.5,0.0,0.0,1.0e8,-1.0e8
0.6,-1.6,0.0,1.227674954740749e10,1.0e8,-1.237674954740749e10
1.7,2.3,0.0,0.0,1.0e8,-1.0e8
-1.8,-1.6,0.0,0.0,1.0e8,-1.0e8
-1.0,-0.9,0.0,2.0760739672183784e10,1.0e8,-2.0860739672183784e10
-2.1,1.3,0.0,0.0,1.0e8,-1.0e8
0.6,0.9,8080.939056776384,1.138897918003716e10,1.0e8,-1.1488971099098104e10
-0.9,1.6,0.0,1.3968224415939749e10,1.0e8,-1.4068224415939749e10
-1.8,0.9,0.0,2.4323840062180805e9,1.0e8,-2.5323840062180805e9
-0.4,2.5,0.0,0.0,1.0e8,-1.0e8
-2.1,-1.6,0.0,0.0,1.0e8,-1.0e8
0.6,-2.3,0.0,0.0,1.0e8,-1.0e8
-0.3,-1.8,0.0,1.2778493471371048e10,1.0e8,-1.2878493471371048e10
-1.8,-2.3,0.0,0.0,1.0e8,-1.0e8
1.2,1.5,0.0,6.424810939763795e9,1.0e8,-6.524810939763795e9
-2.1,0.9,0.0,0.0,1.0e8,-1.0e8
1.9,-2.1,0.0,0.0,1.0e8,-1.0e8
-0.3,0.6,20033.4524551394,1.1980463187821978e10,1.0e8,-1.2080443154369522e10
-0.1,-0.1,1.444163205745263e8,3.054086747077206e9,1.0e8,-3.00967042650268e9
-1.1,-1.2,0.0,1.930443411118034e10,1.0e8,-1.940443411118034e10
0.1,-1.2,0.0,1.495140096472509e10,1.0e8,-1.505140096472509e10
-1.4,-1.7,0.0,0.0,1.0e8,-1.0e8
2.2,0.2,0.0,0.0,1.0e8,-1.0e8
-2.4,1.1,0.0,0.0,1.0e8,-1.0e8
-2.1,-2.3,0.0,0.0,1.0e8,-1.0e8
-0.4,-0.8,295.7858912098124,1.5165980693798708e10,1.0e8,-1.5265980398012817e10
2.0,-0.4,0.0,214810.20589807103,1.0e8,-1.0021481020589808e8
2.3,0.5,0.0,0.0,1.0e8,-1.0e8
0.2,-1.0,1778.6534450113595,1.3004537643917885e10,1.0e8,-1.310453586526444e10
-0.7,-1.4,0.0,1.8466739739811985e10,1.0e8,-1.8566739739811985e10
1.2,-1.5,0.0,6.424810939763795e9,1.0e8,-6.524810939763795e9
-1.3,-2.0,0.0,0.0,1.0e8,-1.0e8
0.0,-1.9,0.0,9.487208841753479e9,1.0e8,-9.587208841753479e9
2.1,1.2,0.0,0.0,1.0e8,-1.0e8
-2.4,1.0,0.0,0.0,1.0e8,-1.0e8
-1.3,1.7,0.0,0.0,1.0e8,-1.0e8
