qx,qy,γem,γabs,τinv,Γamp
-1.0,-0.6,0.0,1.5887284979949987e10,1.0e8,-1.5987284979949987e10
2.3,-0.5,0.0,0.0,1.0e8,-1.0e8
-0.2,-1.6,0.0,1.5430951668776722e10,1.0e8,-1.5530951668776722e10
1.3,2.2,0.0,0.0,1.0e8,-1.0e8
1.0,-1.7,0.0,4.533844802550124e9,1.0e8,-4.633844802550124e9
0.5,0.0,2.5079823772426206e6,7.398650088607831e9,1.0e8,-7.496142106230588e9
-0.1,-0.9,2905.8455262224734,1.30552472918595e10,1.0e8,-1.3155244386013975e10
-0.6,-0.7,1513.0057928269239,1.358413048611979e10,1.0e8,-1.3684128973113997e10
1.9,1.9,0.0,0.0,1.0e8,-1.0e8
1.1,-1.7,0.0,5.632251471486161e8,1.0e8,-6.632251471486161e8
-0.2,0.9,2066.226385957182,1.3299047249950487e10,1.0e8,-1.3399045183724102e10
-1.0,-0.7,0.0,1.6184829886594429e10,1.0e8,-1.6284829886594429e10
-0.5,-0.4,139780.58618694375,1.013536663355424e10,1.0e8,-1.0235226852968052e10
0.4,-2.4,0.0,0.0,1.0e8,-1.0e8
-0.2,-2.3,0.0,0.0,1.0e8,-1.0e8
0.7,0.2,89978.40073604563,1.0380161437792358e10,1.0e8,-1.0480071459391623e10
-1.2,1.1,0.0,1.576230307283814e10,1.0e8,-1.586230307283814e10
1.5,-1.7,0.0,0.0,1.0e8,-1.0e8
-0.3,-2.1,0.0,0.0,1.0e8,-1.0e8
-0.9,-2.0,0.0,0.0,1.0e8,-1.0e8
-2.4,1.5,0.0,0.0,1.0e8,-1.0e8
-0.4,-2.5,0.0,0.0,1.0e8,-1.0e8
-0.4,-2.2,0.0,0.0,1.0e8,-1.0e8
0.4,2.0,0.0,7.317675313354222e7,1.0e8,-1.7317675313354224e8
0.8,-1.4,0.0,1.4956408517278744e10,1.0e8,-1.5056408517278744e10
-0.7,-1.1,0.0,1.6324378667466873e10,1.0e8,-1.6424378667466873e10
-0.7,0.1,42379.77765335267,1.1162392939285717e10,1.0e8,-1.1262350559508064e10
-1.2,1.0,0.0,1.628504425267669e10,1.0e8,-1.638504425267669e10
1.8,0.0,0.0,1.1972549234104877e10,1.0e8,-1.2072549234104877e10
1.4,-1.4,0.0,3.780365815446071e9,1.0e8,-3.880365815446071e9
-1.8,1.3,0.0,0.0,1.0e8,-1.0e8
