qx,qy,γem,γabs,τinv,Γamp
-1.0,-0.6,0.0,2.6325139052782166e10,1.0e8,-2.6425139052782166e10
2.3,-0.5,0.0,0.0,1.0e8,-1.0e8
-0.2,-1.6,0.0,1.6979607430243174e10,1.0e8,-1.7079607430243174e10
1.3,2.2,0.0,0.0,1.0e8,-1.0e8
1.0,-1.7,0.0,2.9342633760053344e9,1.0e8,-3.0342633760053344e9
0.5,0.0,4.6178478308935845e8,1.63044897382392e9,1.0e8,-1.2686641907345614e9
-0.1,-0.9,819.6678024762847,1.4216103474093563e10,1.0e8,-1.431610265442576e10
-0.6,-0.7,0.0,2.043552557034817e10,1.0e8,-2.053552557034817e10
1.9,1.9,0.0,0.0,1.0e8,-1.0e8
1.1,-1.7,0.0,2.4414291561285447e7,1.0e8,-1.2441429156128545e8
-0.2,0.9,159.35368883484472,1.5595565434995344e10,1.0e8,-1.5695565275641655e10
-1.0,-0.7,0.0,2.6364446954406853e10,1.0e8,-2.6464446954406853e10
-0.5,-0.4,266.9494633268772,1.6225635113728596e10,1.0e8,-1.6325634846779133e10
0.4,-2.4,0.0,0.0,1.0e8,-1.0e8
-0.2,-2.3,0.0,0.0,1.0e8,-1.0e8
0.7,0.2,2.3828354040535802e8,2.2321644332527533e9,1.0e8,-2.0938808928473952e9
-1.2,1.1,0.0,2.471199346995045e10,1.0e8,-2.481199346995045e10
1.5,-1.7,0.0,0.0,1.0e8,-1.0e8
-0.3,-2.1,0.0,0.0,1.0e8,-1.0e8
-0.9,-2.0,0.0,0.0,1.0e8,-1.0e8
-2.4,1.5,0.0,0.0,1.0e8,-1.0e8
-0.4,-2.5,0.0,0.0,1.0e8,-1.0e8
-0.4,-2.2,0.0,0.0,1.0e8,-1.0e8
0.4,2.0,0.0,1.2185049436132573e7,1.0e8,-1.1218504943613258e8
0.8,-1.4,1369.5879350190676,8.888708784081781e9,1.0e8,-8.988707414493847e9
-0.7,-1.1,0.0,2.3160895890292156e10,1.0e8,-2.3260895890292156e10
-0.7,0.1,0.0,1.9571235736665596e10,1.0e8,-1.9671235736665596e10
-1.2,1.0,0.0,2.5908468024255688e10,1.0e8,-2.6008468024255688e10
1.8,0.0,2.043420242035164e7,1.9172607266918344e9,1.0e8,-1.9968265242714827e9
1.4,-1.4,2940.7519236931225,1.7675955708949974e9,1.0e8,-1.8675926301430736e9
-1.8,1.3,0.0,0.0,1.0e8,-1.0e8
0.6,1.3,1913.1639911169013,1.036657010365222e10,1.0e8,-1.0466568190488228e10
-1.9,-1.3,0.0,0.0,1.0e8,-1.0e8
-0.9,1.7,0.0,1.1574504981073645e10,1.0e8,-1.1674504981073645e10
1.6,2.3,0.0,0.0,1.0e8,-1.0e8
-0.6,-0.9,0.0,2.1534636572565063e10,1.0e8,-2.1634636572565063e10
-2.4,-1.5,0.0,0.0,1.0e8,-1.0e8
0.6,-1.6,0.0,1.0039994512062374e10,1.0e8,-1.0139994512062374e10
1.7,2.3,0.0,0.0,1.0e8,-1.0e8
-1.8,-1.6,0.0,0.0,1.0e8,-1.0e8
-1.0,-0.9,0.0,2.6113505665694523e10,1.0e8,-2.6213505665694523e10
-2.1,1.3,0.0,0.0,1.0e8,-1.0e8
0.6,0.9,516349.60669619264,7.742888804681087e9,1.0e8,-7.84237245507439e9
-0.9,1.6,0.0,1.6546481481951052e10,1.0e8,-1.6646481481951052e10
-1.8,0.9,0.0,3.924632374008104e9,1.0e8,-4.024632374008104e9
-0.4,2.5,0.0,0.0,1.0e8,-1.0e8
-2.1,-1.6,0.0,0.0,1.0e8,-1.0e8
0.6,-2.3,0.0,0.0,1.0e8,-1.0e8
-0.3,-1.8,0.0,1.3692940721498594e10,1.0e8,-1.3792940721498594e10
-1.8,-2.3,0.0,0.0,1.0e8,-1.0e8
