qx,qy,γem,γabs,τinv,Γamp
-1.0,-0.6,0.0,2.3715406749815506e10,1.0e8,-2.3815406749815506e10
2.3,-0.5,0.0,0.0,1.0e8,-1.0e8
-0.2,-1.6,0.0,1.6586996813209995e10,1.0e8,-1.6686996813209995e10
1.3,2.2,0.0,0.0,1.0e8,-1.0e8
1.0,-1.7,0.0,3.358781025837031e9,1.0e8,-3.458781025837031e9
0.5,0.0,1.5161169425591615e8,2.8779975527911253e9,1.0e8,-2.826385858535209e9
-0.1,-0.9,1125.7773116885796,1.3923214969621723e10,1.0e8,-1.4023213843844412e10
-0.6,-0.7,0.0,1.872061792638993e10,1.0e8,-1.882061792638993e10
1.9,1.9,0.0,0.0,1.0e8,-1.0e8
1.1,-1.7,0.0,8.367300590300336e7,1.0e8,-1.8367300590300336e8
-0.2,0.9,304.43537852346265,1.5018492215196127e10,1.0e8,-1.5118491910760748e10
-1.0,-0.7,0.0,2.3818726842750996e10,1.0e8,-2.3918726842750996e10
-0.5,-0.4,1306.0670424800758,1.4702292022215225e10,1.0e8,-1.4802290716148182e10
0.4,-2.4,0.0,0.0,1.0e8,-1.0e8
-0.2,-2.3,0.0,0.0,1.0e8,-1.0e8
0.7,0.2,4.187961513591485e7,4.1335290782951818e9,1.0e8,-4.191649463159267e9
-1.2,1.1,0.0,2.2472803993993736e10,1.0e8,-2.2572803993993736e10
1.5,-1.7,0.0,0.0,1.0e8,-1.0e8
-0.3,-2.1,0.0,0.0,1.0e8,-1.0e8
-0.9,-2.0,0.0,0.0,1.0e8,-1.0e8
-2.4,1.5,0.0,0.0,1.0e8,-1.0e8
-0.4,-2.5,0.0,0.0,1.0e8,-1.0e8
-0.4,-2.2,0.0,0.0,1.0e8,-1.0e8
0.4,2.0,0.0,1.930247585595931e7,1.0e8,-1.1930247585595931e8
0.8,-1.4,0.0,1.0405840787654613e10,1.0e8,-1.0505840787654613e10
-0.7,-1.1,0.0,2.1448010734409492e10,1.0e8,-2.1548010734409492e10
-0.7,0.1,0.0,1.7470111630181145e10,1.0e8,-1.7570111630181145e10
-1.2,1.0,0.0,2.350122150169982e10,1.0e8,-2.360122150169982e10
1.8,0.0,110552.8853534361,4.423010237706463e9,1.0e8,-4.52289968482111e9
1.4,-1.4,0.0,2.28388947810318e9,1.0e8,-2.38388947810318e9
-1.8,1.3,0.0,0.0,1.0e8,-1.0e8
0.6,1.3,284.71074904065233,1.1708841737970507e10,1.0e8,-1.1808841453259758e10
-1.9,-1.3,0.0,0.0,1.0e8,-1.0e8
-0.9,1.7,0.0,1.0820703799634922e10,1.0e8,-1.0920703799634922e10
1.6,2.3,0.0,0.0,1.0e8,-1.0e8
-0.6,-0.9,0.0,1.990691521799877e10,1.0e8,-2.000691521799877e10
