qx,qy,γem,γabs,τinv,Γamp
-1.0,-0.6,0.0,3.742666505688969e10,1.0e8,-3.752666505688969e10
2.3,-0.5,0.0,0.0,1.0e8,-1.0e8
-0.2,-1.6,0.0,1.869586748659171e10,1.0e8,-1.879586748659171e10
1.3,2.2,0.0,0.0,1.0e8,-1.0e8
1.0,-1.7,7.985589470279097e6,7.789235790564085e8,1.0e8,-8.709379895861294e8
0.5,0.0,5.473183059932356e9,1.5188838967253277e7,1.0e8,5.357994220965102e9
-0.1,-0.9,210.0659971825177,1.5483958842285881e10,1.0e8,-1.5583958632219883e10
-0.6,-0.7,0.0,2.7750074148166817e10,1.0e8,-2.7850074148166817e10
1.9,1.9,0.0,0.0,1.0e8,-1.0e8
1.1,-1.7,1843.2332505509116,25900.65664097107,1.0e8,-1.0002405742339042e8
-0.2,0.9,0.0,1.8076103609880753e10,1.0e8,-1.8176103609880753e10
-1.0,-0.7,0.0,3.720004849161921e10,1.0e8,-3.730004849161921e10
-0.5,-0.4,0.0,2.271146576378166e10,1.0e8,-2.281146576378166e10
0.4,-2.4,0.0,0.0,1.0e8,-1.0e8
-0.2,-2.3,0.0,0.0,1.0e8,-1.0e8
0.7,0.2,6.935291761409461e9,2.926042510785657e6,1.0e8,6.832365718898675e9
-1.2,1.1,0.0,3.4258839493613323e10,1.0e8,-3.4358839493613323e10
1.5,-1.7,0.0,0.0,1.0e8,-1.0e8
-0.3,-2.1,0.0,0.0,1.0e8,-1.0e8
-0.9,-2.0,0.0,0.0,1.0e8,-1.0e8
-2.4,1.5,0.0,0.0,1.0e8,-1.0e8
-0.4,-2.5,0.0,0.0,1.0e8,-1.0e8
-0.4,-2.2,0.0,0.0,1.0e8,-1.0e8
0.4,2.0,0.0,1.8832927860554142e6,1.0e8,-1.0188329278605542e8
0.8,-1.4,3.512940561717668e7,2.453604380292639e9,1.0e8,-2.5184749746754622e9
-0.7,-1.1,0.0,3.0484689617940437e10,1.0e8,-3.0584689617940437e10
-0.7,0.1,0.0,2.8493276338686207e10,1.0e8,-2.8593276338686207e10
-1.2,1.0,0.0,3.616481119526497e10,1.0e8,-3.626481119526497e10
1.8,0.0,8.86710854890679e9,0.0,1.0e8,8.76710854890679e9
1.4,-1.4,9.6732109472123e8,1.1557414512918724e6,1.0e8,8.661653532699381e8
-1.8,1.3,0.0,0.0,1.0e8,-1.0e8
0.6,1.3,4.569376743784948e6,4.654628494372877e9,1.0e8,-4.750059117629092e9
-1.9,-1.3,0.0,0.0,1.0e8,-1.0e8
-0.9,1.7,0.0,1.4774694999038801e10,1.0e8,-1.4874694999038801e10
1.6,2.3,0.0,0.0,1.0e8,-1.0e8
-0.6,-0.9,0.0,2.84879835063929e10,1.0e8,-2.85879835063929e10
-2.4,-1.5,0.0,0.0,1.0e8,-1.0e8
0.6,-1.6,53994.26534388777,5.807460972588714e9,1.0e8,-5.90740697832337e9
1.7,2.3,0.0,0.0,1.0e8,-1.0e8
-1.8,-1.6,0.0,0.0,1.0e8,-1.0e8
-1.0,-0.9,0.0,3.625673959209024e10,1.0e8,-3.635673959209024e10
-2.1,1.3,0.0,0.0,1.0e8,-1.0e8
0.6,0.9,4.598712047178771e8,1.2974652876579843e9,1.0e8,-9.375940829401071e8
-0.9,1.6,0.0,2.149382759702942e10,1.0e8,-2.159382759702942e10
-1.8,0.9,0.0,7.372103902364559e9,1.0e8,-7.472103902364559e9
-0.4,2.5,0.0,0.0,1.0e8,-1.0e8
-2.1,-1.6,0.0,0.0,1.0e8,-1.0e8
0.6,-2.3,0.0,0.0,1.0e8,-1.0e8
-0.3,-1.8,0.0,1.5505863864541235e10,1.0e8,-1.5605863864541235e10
-1.8,-2.3,0.0,0.0,1.0e8,-1.0e8
1.2,1.5,6.298626995667534e8,8.501672053595467e7,1.0e8,4.448459790307987e8
-2.1,0.9,0.0,0.0,1.0e8,-1.0e8
1.9,-2.1,0.0,0.0,1.0e8,-1.0e8
